DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
08/16/2013,17:05,MANHATTAN,10012,40.7284127,-73.9942525,"(40.7284127, -73.9942525)",EAST 4 STREET,BROADWAY,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,15694,BICYCLE,PASSENGER VEHICLE,,,
08/16/2013,11:25,MANHATTAN,10128,40.7852973,-73.9555694,"(40.7852973, -73.9555694)",EAST 93 STREET,MADISON AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,49687,PASSENGER VEHICLE,BICYCLE,,,
08/16/2013,10:45,MANHATTAN,10016,40.7406437,-73.9757968,"(40.7406437, -73.9757968)",EAST 29 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,24600,SMALL COM VEH(4 TIRES),BICYCLE,,,
08/16/2013,10:30,MANHATTAN,10027,40.807667,-73.9492799,"(40.807667, -73.9492799)",WEST 123 STREET,7 AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,64496,BICYCLE,UNKNOWN,,,
08/16/2013,10:25,MANHATTAN,10029,40.7877532,-73.9474606,"(40.7877532, -73.9474606)",EAST 100 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,56856,UNKNOWN,BICYCLE,,,
08/17/2013,5:25,MANHATTAN,10011,40.736035,-73.9978061,"(40.736035, -73.9978061)",6 AVENUE,WEST 12 STREET,,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,,,,11268,PASSENGER VEHICLE,BICYCLE,,,
08/18/2013,22:50,MANHATTAN,10027,40.8089731,-73.9483252,"(40.8089731, -73.9483252)",WEST 125 STREET,7 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,,,,64500,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/18/2013,20:06,MANHATTAN,10003,40.7332923,-73.9871799,"(40.7332923, -73.9871799)",EAST 14 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Backing Unsafely,Unspecified,,,,15708,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/18/2013,1:30,MANHATTAN,10022,40.7583082,-73.9629257,"(40.7583082, -73.9629257)",EAST 57 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,35838,BICYCLE,UNKNOWN,,,
08/18/2013,19:59,MANHATTAN,10025,40.7948514,-73.96236,"(40.7948514, -73.96236)",WEST 101 STREET,CENTRAL PARK WEST,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,58950,TAXI,BICYCLE,,,
07/16/2013,16:45,MANHATTAN,10009,40.7269737,-73.9857379,"(40.7269737, -73.9857379)",1 AVENUE,EAST 7 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,15555,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/16/2013,14:00,MANHATTAN,10014,40.7322225,-74.0035541,"(40.7322225, -74.0035541)",7 AVENUE SOUTH,BLEECKER STREET,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,11134,PASSENGER VEHICLE,BICYCLE,,,
07/17/2013,9:38,MANHATTAN,10003,40.7332131,-73.9911129,"(40.7332131, -73.9911129)",BROADWAY,EAST 12 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,15560,PICK-UP TRUCK,BICYCLE,,,
07/17/2013,9:15,MANHATTAN,10022,40.7606005,-73.9643142,"(40.7606005, -73.9643142)",EAST 59 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,35511,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/17/2013,22:05,MANHATTAN,10003,40.730946,-73.9932492,"(40.730946, -73.9932492)",EAST 8 STREET,MERCER STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,11144,LIVERY VEHICLE,BICYCLE,,,
07/17/2013,19:40,MANHATTAN,10038,40.7072067,-74.0059513,"(40.7072067, -74.0059513)",PEARL STREET,PLATT STREET,,1,0,0,0,1,0,0,0,Obstruction/Debris,Unspecified,,,,3277,TAXI,BICYCLE,,,
07/17/2013,18:40,MANHATTAN,10017,40.7528008,-73.9792862,"(40.7528008, -73.9792862)",EAST 42 STREET,MADISON AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,29682,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/17/2013,17:20,MANHATTAN,10009,40.7287457,-73.978536,"(40.7287457, -73.978536)",AVENUE B,EAST 13 STREET,,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,15561,PASSENGER VEHICLE,BICYCLE,,,
07/17/2013,15:00,MANHATTAN,10032,40.839178,-73.9411352,"(40.839178, -73.9411352)",BROADWAY,WEST 165 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,69296,PASSENGER VEHICLE,BICYCLE,,,
07/18/2013,22:45,MANHATTAN,10002,40.7229337,-73.9886394,"(40.7229337, -73.9886394)",ALLEN STREET,EAST HOUSTON STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,13230,UNKNOWN,BICYCLE,,,
07/18/2013,21:05,MANHATTAN,10023,40.7722094,-73.9821793,"(40.7722094, -73.9821793)",BROADWAY,WEST 64 STREET,,1,0,0,0,1,0,0,0,Unspecified,,,,,54208,TAXI,BICYCLE,,,
07/18/2013,13:00,MANHATTAN,10010,40.7395116,-73.9847429,"(40.7395116, -73.9847429)",EAST 23 STREET,LEXINGTON AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,24392,PASSENGER VEHICLE,BICYCLE,,,
07/18/2013,10:05,MANHATTAN,10019,40.7668758,-73.979076,"(40.7668758, -73.979076)",CENTRAL PARK SOUTH,7 AVENUE,,1,0,0,0,1,0,0,0,Physical Disability,Driver Inattention/Distraction,,,,42062,TAXI,BICYCLE,,,
07/18/2013,10:05,MANHATTAN,10014,40.7278775,-74.0054264,"(40.7278775, -74.0054264)",VARICK STREET,KING STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Driver Inattention/Distraction,,,,3278,TAXI,BICYCLE,,,
07/19/2013,21:00,MANHATTAN,10029,40.7979463,-73.9400231,"(40.7979463, -73.9400231)",EAST 116 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,61197,PASSENGER VEHICLE,BICYCLE,,,
07/19/2013,15:00,MANHATTAN,10002,40.720982,-73.9869514,"(40.720982, -73.9869514)",ESSEX STREET,STANTON STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,13210,PASSENGER VEHICLE,BICYCLE,,,
07/20/2013,8:30,MANHATTAN,10002,40.7135539,-73.9808531,"(40.7135539, -73.9808531)",MADISON STREET,JACKSON STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,,,,13220,PASSENGER VEHICLE,BICYCLE,,,
07/20/2013,16:00,MANHATTAN,10027,40.8051373,-73.9452398,"(40.8051373, -73.9452398)",WEST 122 STREET,MOUNT MORRIS PARK WEST,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,64442,PASSENGER VEHICLE,BICYCLE,,,
07/21/2013,2:15,MANHATTAN,10002,40.7177239,-73.9857652,"(40.7177239, -73.9857652)",DELANCEY STREET,CLINTON STREET,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,13217,UNKNOWN,BICYCLE,,,
07/21/2013,2:10,MANHATTAN,10002,40.7177239,-73.9857652,"(40.7177239, -73.9857652)",DELANCEY STREET,CLINTON STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Failure to Yield Right-of-Way,,,,13215,PASSENGER VEHICLE,BICYCLE,,,
07/21/2013,1:16,MANHATTAN,10013,40.7193963,-74.0018831,"(40.7193963, -74.0018831)",BROADWAY,CANAL STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3306,TAXI,BICYCLE,,,
07/22/2013,21:13,MANHATTAN,10010,40.7381665,-73.9836318,"(40.7381665, -73.9836318)",EAST 22 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,24420,TAXI,BICYCLE,,,
07/22/2013,16:30,MANHATTAN,10019,40.7643229,-73.977196,"(40.7643229, -73.977196)",WEST 57 STREET,6 AVENUE,,1,0,0,0,1,0,0,0,Reaction to Other Uninvolved Vehicle,,,,,42120,PASSENGER VEHICLE,BICYCLE,,,
07/22/2013,15:10,MANHATTAN,10016,40.7450578,-73.9786065,"(40.7450578, -73.9786065)",EAST 33 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,35553,PICK-UP TRUCK,BICYCLE,,,
07/22/2013,14:54,MANHATTAN,10003,40.7360047,-73.9936167,"(40.7360047, -73.9936167)",EAST 14 STREET,5 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,24440,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/23/2013,6:35,MANHATTAN,10002,40.7104641,-73.9866216,"(40.7104641, -73.9866216)",SOUTH STREET,CLINTON STREET,,1,0,0,0,1,0,0,0,Prescription Medication,Unspecified,,,,13223,PASSENGER VEHICLE,BICYCLE,,,
08/18/2013,10:45,MANHATTAN,10016,40.7440655,-73.987748,"(40.7440655, -73.987748)",WEST 27 STREET,5 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,24615,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/19/2013,22:20,MANHATTAN,10019,40.763645,-73.9776872,"(40.763645, -73.9776872)",AVENUE OF THE AMERICAS,WEST 56 STREET,,1,0,0,0,1,0,0,0,Other Vehicular,Physical Disability,,,,42449,TAXI,BICYCLE,,,
08/19/2013,22:15,MANHATTAN,10025,40.8061347,-73.9615481,"(40.8061347, -73.9615481)",WEST 115 STREET,AMSTERDAM AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,63127,BICYCLE,UNKNOWN,,,
08/19/2013,14:20,MANHATTAN,10012,40.728034,-74.0021503,"(40.728034, -74.0021503)",MACDOUGAL STREET,WEST HOUSTON STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,11277,PASSENGER VEHICLE,BICYCLE,,,
08/19/2013,10:40,MANHATTAN,10027,40.8133899,-73.9562587,"(40.8133899, -73.9562587)",WEST 125 STREET,AMSTERDAM AVENUE,,2,0,0,0,1,0,1,0,Other Vehicular,Unspecified,,,,63121,PASSENGER VEHICLE,BICYCLE,,,
08/20/2013,18:45,MANHATTAN,10036,40.7625822,-74.0003863,"(40.7625822, -74.0003863)",WEST 43 STREET,WEST SIDE HIGHWAY,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,19913,TAXI,BICYCLE,,,
08/20/2013,18:35,MANHATTAN,10021,40.7684858,-73.9555012,"(40.7684858, -73.9555012)",EAST 73 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,49727,PASSENGER VEHICLE,BICYCLE,,,
08/24/2013,5:30,MANHATTAN,10028,40.7788219,-73.953985,"(40.7788219, -73.953985)",3 AVENUE,EAST 86 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,49772,UNKNOWN,BICYCLE,,,
08/24/2013,14:30,MANHATTAN,10026,40.8037448,-73.9558605,"(40.8037448, -73.9558605)",WEST 115 STREET,8 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,64520,PASSENGER VEHICLE,BICYCLE,,,
08/25/2013,20:10,MANHATTAN,10027,40.8101738,-73.9511673,"(40.8101738, -73.9511673)",8 AVENUE,WEST 125 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,64523,PASSENGER VEHICLE,BICYCLE,,,
08/25/2013,18:20,MANHATTAN,10027,40.8089731,-73.9483252,"(40.8089731, -73.9483252)",WEST 125 STREET,7 AVENUE,,1,0,0,0,1,0,0,0,Prescription Medication,Unspecified,,,,64530,PASSENGER VEHICLE,BICYCLE,,,
08/25/2013,15:30,MANHATTAN,10018,40.7528955,-73.9892442,"(40.7528955, -73.9892442)",WEST 37 STREET,7 AVENUE,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,30203,UNKNOWN,BICYCLE,,,
08/26/2013,21:50,MANHATTAN,10019,40.7641132,-73.9884952,"(40.7641132, -73.9884952)",9 AVENUE,WEST 51 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Physical Disability,,,,42516,PASSENGER VEHICLE,BICYCLE,,,
08/26/2013,19:10,MANHATTAN,10028,40.7801763,-73.9571976,"(40.7801763, -73.9571976)",EAST 86 STREET,PARK AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,49795,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/26/2013,13:53,MANHATTAN,10024,40.7876856,-73.9750141,"(40.7876856, -73.9750141)",WEST 86 STREET,AMSTERDAM AVENUE,,1,0,0,0,1,0,0,0,Backing Unsafely,Unspecified,,,,54400,BICYCLE,UNKNOWN,,,
08/27/2013,18:30,MANHATTAN,10039,40.8216382,-73.9390768,"(40.8216382, -73.9390768)",WEST 145 STREET,7 AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,67555,MOTORCYCLE,BICYCLE,,,
08/27/2013,18:00,MANHATTAN,10010,40.7378861,-73.9809038,"(40.7378861, -73.9809038)",2 AVENUE,EAST 23 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,24705,PASSENGER VEHICLE,BICYCLE,,,
08/27/2013,12:25,MANHATTAN,10024,40.7849752,-73.982638,"(40.7849752, -73.982638)",WEST 79 STREET,RIVERSIDE DRIVE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,54416,PASSENGER VEHICLE,BICYCLE,,,
08/28/2013,21:45,MANHATTAN,10001,40.7534669,-73.9985635,"(40.7534669, -73.9985635)",LINCOLN TUNNEL APPROACH,WEST 33 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,19988,PASSENGER VEHICLE,BICYCLE,,,
08/28/2013,20:30,MANHATTAN,10032,40.8398674,-73.9369134,"(40.8398674, -73.9369134)",WEST 168 STREET,AMSTERDAM AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,69430,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/28/2013,18:40,MANHATTAN,10026,40.798243,-73.9524618,"(40.798243, -73.9524618)",WEST 110 STREET,LENOX AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,64533,PASSENGER VEHICLE,BICYCLE,,,
08/28/2013,11:27,MANHATTAN,10016,40.743324,-73.9840744,"(40.743324, -73.9840744)",PARK AVENUE SOUTH,EAST 28 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,24701,TAXI,BICYCLE,,,
08/29/2013,9:21,MANHATTAN,10009,40.7332119,-73.9810567,"(40.7332119, -73.9810567)",1 AVENUE,EAST 17 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,24706,TAXI,BICYCLE,,,
08/29/2013,9:00,MANHATTAN,10013,40.7165417,-73.9969843,"(40.7165417, -73.9969843)",CANAL STREET,ELIZABETH STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,8196,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/29/2013,22:15,MANHATTAN,10010,40.737222,-73.9813911,"(40.737222, -73.9813911)",EAST 22 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,24727,PASSENGER VEHICLE,BICYCLE,UNKNOWN,,
08/29/2013,1:40,MANHATTAN,10018,40.752316,-73.9859454,"(40.752316, -73.9859454)",6 AVENUE,WEST 38 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,30142,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/29/2013,16:22,MANHATTAN,10002,40.7209677,-73.9821677,"(40.7209677, -73.9821677)",EAST HOUSTON STREET,RIDGE STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,15767,PASSENGER VEHICLE,BICYCLE,,,
08/29/2013,11:55,MANHATTAN,10035,40.8032239,-73.9445985,"(40.8032239, -73.9445985)",WEST 120 STREET,5 AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,64535,TAXI,BICYCLE,,,
08/30/2013,17:35,MANHATTAN,10025,40.8017415,-73.9647581,"(40.8017415, -73.9647581)",WEST 108 STREET,AMSTERDAM AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,58989,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/30/2013,15:00,MANHATTAN,10027,40.8057847,-73.950654,"(40.8057847, -73.950654)",WEST 120 STREET,7 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,64536,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/31/2013,13:20,MANHATTAN,10029,40.7929327,-73.9479007,"(40.7929327, -73.9479007)",PARK AVENUE,EAST 106 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,56896,PASSENGER VEHICLE,BICYCLE,,,
09/01/2013,2:30,MANHATTAN,10002,40.7176501,-73.9886691,"(40.7176501, -73.9886691)",ESSEX STREET,BROOME STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,13335,PASSENGER VEHICLE,BICYCLE,,,
09/01/2013,19:18,MANHATTAN,10014,40.7344815,-74.0013892,"(40.7344815, -74.0013892)",WEST 10 STREET,WAVERLY PLACE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,11363,TAXI,BICYCLE,,,
09/02/2013,16:40,MANHATTAN,10035,40.8043758,-73.9374202,"(40.8043758, -73.9374202)",EAST 125 STREET,LEXINGTON AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,61383,PASSENGER VEHICLE,BICYCLE,,,
09/02/2013,13:59,MANHATTAN,10002,40.7190824,-73.9850722,"(40.7190824, -73.9850722)",CLINTON STREET,RIVINGTON STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,13341,PASSENGER VEHICLE,BICYCLE,,,
09/03/2013,9:00,MANHATTAN,10017,40.7520641,-73.9735043,"(40.7520641, -73.9735043)",3 AVENUE,EAST 44 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,35996,PASSENGER VEHICLE,BICYCLE,,,
09/03/2013,23:00,MANHATTAN,10025,40.7909905,-73.9651755,"(40.7909905, -73.9651755)",WEST 95 STREET,CENTRAL PARK WEST,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,59010,SPORT UTILITY / STATION WAGON,BICYCLE,,,
09/03/2013,22:25,MANHATTAN,10014,40.7408492,-74.0051243,"(40.7408492, -74.0051243)",WEST 14 STREET,HUDSON STREET,,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,,,,11355,TAXI,BICYCLE,,,
09/03/2013,19:37,MANHATTAN,10022,40.7583292,-73.9689357,"(40.7583292, -73.9689357)",EAST 54 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,36003,TAXI,BICYCLE,,,
09/03/2013,17:58,MANHATTAN,10019,40.7677437,-73.9821119,"(40.7677437, -73.9821119)",COLUMBUS CIRCLE,8 AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,42578,PASSENGER VEHICLE,BICYCLE,,,
09/03/2013,17:12,MANHATTAN,10019,40.7629162,-73.9856472,"(40.7629162, -73.9856472)",WEST 51 STREET,8 AVENUE,,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,42610,PASSENGER VEHICLE,BICYCLE,,,
09/03/2013,13:15,MANHATTAN,10003,40.7359879,-73.9894563,"(40.7359879, -73.9894563)",UNION SQUARE EAST,EAST 16 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,,,,24746,SPORT UTILITY / STATION WAGON,BICYCLE,,,
09/03/2013,12:55,MANHATTAN,10019,40.7699819,-73.994646,"(40.7699819, -73.994646)",WEST 55 STREET,WEST SIDE HIGHWAY,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,42576,SPORT UTILITY / STATION WAGON,BICYCLE,,,
09/04/2013,22:00,MANHATTAN,10010,40.737222,-73.9813911,"(40.737222, -73.9813911)",2 AVENUE,EAST 22 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,24753,TAXI,BICYCLE,,,
09/04/2013,21:45,MANHATTAN,10009,40.7313511,-73.9825546,"(40.7313511, -73.9825546)",EAST 14 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,24757,TAXI,BICYCLE,,,
09/04/2013,20:50,MANHATTAN,10040,40.8578397,-73.9320414,"(40.8578397, -73.9320414)",WEST 192 STREET,BROADWAY,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,71802,TAXI,BICYCLE,,,
09/04/2013,17:53,MANHATTAN,10034,40.8656325,-73.9284614,"(40.8656325, -73.9284614)",RIVERSIDE DRIVE,SEAMAN AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,71801,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/05/2013,16:00,MANHATTAN,10016,40.7515772,-73.982275,"(40.7515772, -73.982275)",WEST 39 STREET,5 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,29886,PASSENGER VEHICLE,BICYCLE,,,
08/05/2013,14:00,MANHATTAN,10012,40.7244328,-73.9934591,"(40.7244328, -73.9934591)",EAST HOUSTON STREET,ELIZABETH STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,8108,PASSENGER VEHICLE,BICYCLE,,,
08/06/2013,6:35,MANHATTAN,10011,40.7386864,-73.9958754,"(40.7386864, -73.9958754)",WEST 16 STREET,6 AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,,,,24532,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/06/2013,19:41,MANHATTAN,10003,40.733034,-73.9844413,"(40.733034, -73.9844413)",EAST 15 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,24537,TAXI,BICYCLE,,,
09/04/2013,16:50,MANHATTAN,10003,40.7359879,-73.9894563,"(40.7359879, -73.9894563)",UNION SQUARE EAST,EAST 16 STREET,,1,0,0,0,1,0,0,0,Illness,Unspecified,,,,24754,LIVERY VEHICLE,BICYCLE,,,
09/04/2013,10:10,MANHATTAN,10009,40.7287457,-73.978536,"(40.7287457, -73.978536)",EAST 13 STREET,AVENUE B,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,15770,OTHER,BICYCLE,,,
09/05/2013,22:20,MANHATTAN,10022,40.7570075,-73.9638721,"(40.7570075, -73.9638721)",EAST 55 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,36018,SPORT UTILITY / STATION WAGON,BICYCLE,,,
09/05/2013,21:25,MANHATTAN,10016,40.7451792,-73.9827278,"(40.7451792, -73.9827278)",EAST 31 STREET,PARK AVENUE SOUTH,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,30201,TAXI,BICYCLE,,,
09/05/2013,17:15,MANHATTAN,10010,40.7441866,-73.9918693,"(40.7441866, -73.9918693)",WEST 25 STREET,AVENUE OF THE AMERICAS,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,24762,MOTORCYCLE,BICYCLE,,,
09/05/2013,14:15,MANHATTAN,10010,40.7413566,-73.989127,"(40.7413566, -73.989127)",BROADWAY,EAST 23 STREET,,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,24759,TAXI,BICYCLE,,,
09/05/2013,12:20,MANHATTAN,10021,40.7724189,-73.9628637,"(40.7724189, -73.9628637)",EAST 74 STREET,PARK AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,,,,49914,UNKNOWN,BICYCLE,,,
09/05/2013,12:10,MANHATTAN,10032,40.8410866,-73.9379278,"(40.8410866, -73.9379278)",AUDUBON AVENUE,WEST 169 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,69446,PASSENGER VEHICLE,BICYCLE,,,
09/08/2013,16:00,MANHATTAN,10017,40.7524109,-73.9783479,"(40.7524109, -73.9783479)",VANDERBILT AVENUE,EAST 42 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,30226,TAXI,BICYCLE,,,
09/08/2013,15:50,MANHATTAN,10010,40.7397825,-73.9795031,"(40.7397825, -73.9795031)",EAST 26 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,24783,PASSENGER VEHICLE,BICYCLE,,,
09/08/2013,13:20,MANHATTAN,10017,40.7521394,-73.97977,"(40.7521394, -73.97977)",MADISON AVENUE,EAST 41 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,30222,OTHER,BICYCLE,,,
09/08/2013,12:40,MANHATTAN,10012,40.7203211,-73.9940403,"(40.7203211, -73.9940403)",BOWERY,KENMARE STREET,,1,0,0,0,1,0,0,0,Obstruction/Debris,Unspecified,,,,8284,PASSENGER VEHICLE,BICYCLE,,,
09/09/2013,23:00,MANHATTAN,10012,40.7269334,-73.999917,"(40.7269334, -73.999917)",WEST HOUSTON STREET,LAGUARDIA PLACE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,11372,PASSENGER VEHICLE,BICYCLE,,,
09/09/2013,16:00,MANHATTAN,10030,40.8202554,-73.945614,"(40.8202554, -73.945614)",WEST 140 STREET,EDGECOMBE AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,67592,BICYCLE,,,,
09/09/2013,11:30,MANHATTAN,10065,40.769901,-73.968905,"(40.769901, -73.968905)",EAST 68 STREET,5 AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,49954,SMALL COM VEH(4 TIRES),BICYCLE,,,
09/10/2013,9:38,MANHATTAN,10001,40.7448014,-73.9914181,"(40.7448014, -73.9914181)",6 AVENUE,WEST 26 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,24803,TAXI,BICYCLE,,,
09/10/2013,19:20,MANHATTAN,10001,40.7515235,-73.9939473,"(40.7515235, -73.9939473)",8 AVENUE,WEST 33 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,30258,OTHER,BICYCLE,,,
